row_id,Row Id.,zip_convert_2,zip_convert_3,zip_convert_4,zip_convert_5,homeowner_dummy,#_children,income,gender_dummy,wealthy,hv,Icmed,Icavg,IC15,#_prom,RAMNTALL,MAXRAMNT,last_gift,total_months,time_lag,avg_gift,target_B,target_D
800,5938,0,1,0,0,0,1,1,1,0,1625,161,366,39,33,53,15,10,31,19,10.6,0,0
801,5943,0,0,0,1,1,1,7,1,8,5908,1500,1152,6,23,200,100,100,28,5,66.66666667,0,0
802,5947,0,0,1,0,1,1,2,0,8,1038,500,589,4,54,54,20,20,30,13,9,0,0
803,5951,1,0,0,0,1,1,4,1,8,758,264,312,18,51,84,13,13,31,7,7,1,12
804,5956,0,0,0,1,1,1,4,1,2,1303,314,373,25,50,82,12,10,31,6,9.111111111,1,14
805,5971,0,0,0,1,1,1,3,1,8,1324,568,599,4,28,47,7,6,31,4,5.222222222,1,5
806,5984,0,0,0,1,0,1,6,1,9,1025,458,512,8,44,77,20,17,32,11,15.4,0,0
807,5987,0,0,1,0,1,1,5,1,8,829,387,429,9,25,36,11,10,30,4,9,0,0
808,6004,1,0,0,0,1,1,5,1,7,1739,391,409,8,51,105,9,7,32,9,6.5625,1,7
809,6014,0,0,1,0,1,1,4,0,8,530,297,317,24,15,15,15,15,37,5,15,0,0
810,6020,0,0,1,0,1,1,7,1,8,1325,727,743,4,25,31,7,7,29,6,6.2,1,6
811,6024,0,0,0,1,1,1,2,0,5,1167,412,483,6,47,74,5,5,29,5,3.894736842,0,0
812,6034,0,1,0,0,0,1,3,0,8,609,344,382,5,22,22,10,7,30,4,7.333333333,0,0
813,6048,1,0,0,0,1,1,2,1,0,470,212,264,34,58,86,15,15,28,3,10.75,0,0
814,6053,0,0,0,1,1,1,4,1,8,639,195,231,34,33,68,15,13,37,2,9.714285714,1,5
815,6056,0,1,0,0,1,1,4,1,0,546,238,273,26,63,122,10,5,30,2,3.8125,1,3
816,6061,0,1,0,0,1,1,3,0,4,591,334,382,17,53,349,25,14,29,1,10.90625,0,0
817,6065,0,0,0,1,1,1,2,1,8,935,301,316,23,16,20,20,20,36,5,20,1,20
818,6066,0,0,1,0,1,1,4,0,8,343,240,299,17,36,50,8,6,32,13,6.25,0,0
819,6069,0,1,0,0,1,1,4,0,8,503,399,403,14,59,136,15,12,30,4,8.5,0,0
820,6070,0,1,0,0,1,1,4,1,8,802,457,492,4,48,72,12,3,19,14,8,1,5
821,6095,0,0,0,1,0,1,1,0,1,734,234,273,22,53,127,25,20,32,1,18.14285714,0,0
822,6103,0,1,0,0,1,1,7,0,2,525,317,372,17,33,53,11,9,29,9,8.833333333,1,9
823,6109,0,0,0,1,1,1,4,1,6,580,233,281,20,62,244,22,21,36,6,15.25,0,0
824,6151,0,0,1,0,1,1,7,1,8,1508,617,680,1,43,63,12,11,36,3,9,1,11
825,6178,1,0,0,0,1,1,2,1,9,1150,573,653,3,48,120.65,25,10,29,7,10.96818182,1,5
826,6189,0,0,0,1,1,1,6,1,9,2484,662,675,0,48,76,20,20,36,2,9.5,0,0
827,6193,0,0,0,1,1,1,4,0,1,2154,252,329,23,38,155,11,9,32,1,8.611111111,0,0
828,6207,0,0,0,1,1,1,6,0,9,5932,1434,1142,2,59,183,15,15,34,3,9.631578947,1,15
829,6208,0,0,0,1,1,1,4,1,8,1273,457,490,2,54,115,25,25,32,1,19.16666667,0,0
830,6209,0,0,0,1,1,1,4,1,8,973,366,381,6,18,15,15,15,37,5,15,1,7
831,6212,1,0,0,0,1,2,6,0,1,672,192,221,34,72,188,25,20,33,15,12.53333333,1,20
832,6228,1,0,0,0,1,1,5,0,8,1669,435,525,8,54,94,10,7,28,2,7.230769231,1,3
833,6230,0,0,0,1,1,1,2,1,2,1014,293,331,18,45,170,30,25,28,10,21.25,0,0
834,6231,0,0,1,0,0,1,1,1,8,650,277,327,30,42,76,12,12,32,8,9.5,1,15
835,6232,1,0,0,0,1,1,6,0,8,1166,459,488,8,71,155,25,10,37,9,11.07142857,0,0
836,6237,0,1,0,0,1,1,4,0,7,409,334,318,13,52,100,13,13,34,1,8.333333333,0,0
837,6258,0,0,0,1,1,1,4,1,8,423,271,313,18,51,80,7,7,32,3,5,0,0
838,6259,0,1,0,0,0,1,7,1,1,351,192,239,34,54,93.5,15,15,36,9,5.194444444,1,14
839,6269,0,0,1,0,1,1,4,0,2,225,199,198,31,47,133,20,20,36,12,16.625,0,0
840,6273,0,0,0,1,1,1,4,1,8,1342,566,606,2,57,77,15,15,37,5,8.555555556,1,15
841,6279,0,0,1,0,0,1,3,1,8,598,267,325,25,24,51,10,10,31,1,8.5,1,20
842,6286,1,0,0,0,1,1,4,1,8,442,281,313,25,30,37,8,5,31,4,5.285714286,1,6
843,6287,0,1,0,0,0,1,2,1,1,396,247,275,24,54,115,9,5,37,2,4.791666667,0,0
844,6288,0,1,0,0,1,1,4,0,6,713,362,411,9,71,170,12,12,31,6,8.5,1,11
845,6293,0,0,1,0,1,1,1,1,8,760,390,386,14,80,110,5,5,32,7,4.4,1,10
846,6302,0,0,0,1,1,1,4,1,3,895,493,465,2,99,236,20,5,26,4,7.612903226,0,0
847,6316,0,0,0,1,1,1,5,0,8,2284,462,537,10,23,26,16,16,37,4,13,0,0
848,6329,0,1,0,0,1,1,7,1,8,1082,587,631,2,20,25,11,11,31,3,8.333333333,1,8
849,6331,0,0,0,1,1,1,7,0,3,1124,419,452,10,41,50,20,5,31,24,10,1,5
850,6334,0,0,1,0,1,1,4,1,7,568,416,470,15,48,52,15,15,34,13,10.4,1,20
851,6342,0,0,1,0,1,1,7,0,9,2709,787,873,1,33,60,25,25,31,11,15,0,0
852,6352,0,1,0,0,1,1,4,1,4,633,317,406,9,40,63,12,12,29,9,9,1,16
853,6361,0,0,0,1,1,1,5,1,4,554,292,306,14,71,188,20,20,36,20,17.09090909,1,20
854,6370,1,0,0,0,1,1,2,1,8,1222,424,494,9,29,33,6,3,17,4,4.125,1,3
855,6374,0,1,0,0,1,2,7,0,8,1100,469,528,7,15,20,20,20,37,5,20,0,0
856,6380,1,0,0,0,1,1,6,0,8,2263,764,793,11,22,36,20,20,31,5,12,0,0
857,6386,0,1,0,0,1,1,4,1,4,362,312,320,24,35,45,15,15,35,9,15,1,21
858,6395,0,0,0,1,1,1,4,1,3,1596,272,329,22,55,92,7,5,32,9,5.111111111,0,0
859,6397,0,0,0,1,1,1,3,0,8,1474,303,366,30,22,50,50,50,36,5,50,0,0
860,6403,0,0,0,1,1,1,5,0,8,2045,462,494,15,25,35,10,10,31,3,8.75,0,0
861,6405,1,0,0,0,1,1,6,0,8,729,339,369,14,39,225,50,50,32,4,22.5,1,20
862,6408,1,0,0,0,1,1,1,1,8,702,238,321,19,71,208,11,9,30,6,7.428571429,1,10
863,6427,1,0,0,0,1,1,4,1,8,721,269,333,23,63,57,7,7,29,5,3.8,1,5
864,6429,0,0,1,0,1,1,7,0,8,1568,520,596,1,45,99,27,27,37,5,24.75,0,0
865,6440,0,0,0,1,1,1,7,1,8,2184,655,709,2,34,52,9,6,30,5,6.5,1,6
866,6457,0,0,0,1,1,1,5,0,8,1490,410,438,10,33,105,15,15,35,3,10.5,0,0
867,6458,0,0,0,1,1,1,6,1,3,679,316,339,12,41,72,21,21,37,12,12,0,0
868,6473,0,1,0,0,1,1,4,1,8,274,187,212,36,51,49,7,5,31,4,4.9,0,0
869,6474,0,0,0,1,1,1,4,1,5,793,276,316,21,78,447,27,20,28,3,16.55555556,0,0
870,6480,1,0,0,0,1,1,3,1,8,1217,297,368,18,27,86,16,10,31,1,12.28571429,1,20
871,6482,0,0,1,0,1,1,4,0,7,589,437,454,9,71,118,10,10,30,3,7.375,1,10
872,6487,0,0,1,0,1,1,5,1,5,807,399,386,4,57,112,10,8,31,4,6.588235294,1,8
873,6488,0,0,1,0,1,1,7,1,8,1157,569,568,2,35,94,15,15,37,4,11.75,0,0
874,6497,0,0,0,1,1,1,4,0,8,1282,503,575,5,78,204,15,10,32,32,10.2,0,0
875,6500,0,0,0,1,1,1,7,0,8,3704,671,793,0,20,20,15,15,37,5,10,1,15
876,6504,0,0,0,1,0,1,4,1,8,282,305,338,29,25,75,50,50,37,4,37.5,0,0
877,6509,1,0,0,0,1,1,1,1,8,1138,424,441,9,25,34,5,5,30,1,4.25,1,5
878,6517,1,0,0,0,1,1,4,0,7,1342,463,553,8,47,106,15,14,30,9,10.6,0,0
879,6521,0,0,0,1,1,1,4,1,7,657,389,367,22,41,223,15,14,31,2,10.61904762,0,0
880,6527,0,1,0,0,0,1,2,1,0,446,256,256,24,70,107,8,6,32,9,4.863636364,1,6
881,6542,1,0,0,0,0,1,5,1,8,1519,650,705,7,49,91,15,10,35,5,7.583333333,1,10
882,6554,1,0,0,0,1,1,3,1,9,685,456,484,0,44,75,20,20,37,10,15,1,15
883,6563,0,0,1,0,1,1,4,1,8,542,222,267,28,57,43.25,5,3,29,17,2.883333333,1,3
884,6573,0,0,1,0,1,1,1,0,4,927,446,442,8,56,86,10,10,37,7,6.615384615,0,0
885,6601,0,0,1,0,1,1,5,1,8,735,368,406,10,27,31,15,15,29,10,10.33333333,0,0
886,6626,0,0,1,0,1,1,4,1,5,645,298,362,18,55,89,10,10,28,17,8.090909091,0,0
887,6627,0,0,0,1,1,1,5,0,6,531,179,215,41,42,44,7,6,31,3,5.5,1,6
888,6628,0,0,0,1,1,1,4,0,1,0,0,0,0,63,75,10,10,30,8,6.25,1,10
889,6629,0,1,0,0,1,1,4,0,8,617,367,399,12,21,34,12,12,31,6,11.33333333,1,3
890,6633,1,0,0,0,1,1,6,0,7,1345,508,616,8,73,106.75,7,4,28,14,4.105769231,1,4
891,6634,0,0,0,1,1,1,4,0,6,2453,453,537,9,62,159,32,32,31,23,17.66666667,1,34
892,6636,0,1,0,0,1,1,5,0,6,531,344,353,20,58,129,10,5,37,5,5.608695652,0,0
893,6641,1,0,0,0,1,2,5,1,8,429,186,296,40,32,36,15,9,30,22,9,0,0
894,6647,0,0,0,1,0,1,2,1,7,971,481,524,3,57,129,20,6,28,3,12.9,1,20
895,6650,0,1,0,0,1,1,2,1,0,238,148,179,51,84,185,6,5,30,2,4.302325581,1,5
896,6652,0,1,0,0,1,1,4,1,8,894,473,496,5,32,42,7,7,32,3,5.25,1,5
897,6661,0,0,1,0,0,1,5,1,8,1233,620,678,0,31,33,20,20,35,9,11,0,0
898,6675,0,0,0,1,1,1,4,1,8,1677,482,493,10,42,86,25,15,21,2,14.33333333,0,0
899,6696,0,1,0,0,1,1,7,1,5,386,227,259,38,49,105,10,10,30,5,6.5625,0,0
900,6722,1,0,0,0,1,1,5,0,3,459,251,291,20,52,95,17,17,34,5,11.875,0,0
901,6723,0,0,0,1,0,1,4,1,8,1281,515,592,2,21,30,25,25,31,6,15,0,0
902,6737,0,0,1,0,1,1,5,1,2,643,210,255,35,76,169,20,20,36,8,11.26666667,1,10
903,6741,0,0,0,1,1,1,1,1,8,1070,247,313,10,89,101,7,5,22,2,5.05,1,5
904,6751,0,0,1,0,1,2,3,1,3,444,233,247,8,45,50,15,15,29,44,10,1,18
905,6764,1,0,0,0,1,1,4,1,8,863,403,438,6,65,250,24,24,35,13,12.5,1,20
906,6765,0,0,0,1,1,1,4,1,8,4069,821,902,2,27,123,24,15,28,1,15.375,0,0
907,6766,1,0,0,0,0,1,4,1,5,3063,754,692,16,82,174,10,5,30,5,5.272727273,1,5
908,6767,0,0,0,1,1,1,4,1,8,1737,381,416,7,18,55,35,35,28,8,27.5,0,0
909,6768,0,0,0,1,1,1,4,1,0,576,223,253,26,70,137,15,14,33,2,8.058823529,1,20
910,6790,0,1,0,0,1,1,4,1,8,342,169,216,42,84,306,25,20,37,5,10.55172414,1,10
911,6810,0,0,0,1,1,1,4,1,5,788,266,312,20,45,152,20,20,31,17,12.66666667,1,20
912,6833,0,1,0,0,0,1,2,0,3,607,341,414,8,74,161,10,10,36,13,8.473684211,1,12
913,6835,0,1,0,0,1,1,5,1,8,855,516,534,0,15,15,15,15,37,5,15,0,0
914,6849,0,1,0,0,1,1,4,1,3,303,294,338,17,51,181,25,10,18,6,12.92857143,1,11
915,6851,0,1,0,0,1,1,4,1,7,723,393,442,12,49,99,10,10,31,24,8.25,0,0
916,6866,0,0,0,1,1,1,4,1,8,2526,413,456,15,58,87,10,10,31,4,4.833333333,0,0
917,6878,0,1,0,0,1,1,2,0,8,592,282,316,23,36,50,20,20,37,3,10,1,20
918,6880,0,0,1,0,1,1,2,0,4,205,345,363,5,80,112,12,11,32,10,8.615384615,1,10
919,6883,1,0,0,0,1,1,4,1,8,744,304,355,18,26,26,10,6,28,5,6.5,1,10
920,6890,0,0,0,1,1,1,4,1,2,1800,289,324,22,44,91,25,25,25,5,18.2,0,0
921,6897,0,0,1,0,1,1,5,1,8,515,407,433,5,24,35,15,10,28,1,8.75,0,0
922,6899,0,0,1,0,0,1,3,1,8,636,408,477,8,25,34,10,10,34,3,8.5,0,0
923,6905,1,0,0,0,1,1,1,0,8,646,358,373,14,74,104.01,5,3,20,16,3.35516129,1,3
924,6926,0,1,0,0,1,1,5,1,8,567,359,372,6,24,31,7,7,30,5,6.2,0,0
925,6930,0,0,0,1,1,1,4,1,8,2194,314,395,17,34,46,20,20,36,7,15.33333333,1,20
926,6931,0,0,1,0,1,2,4,1,8,667,436,456,4,63,108,20,16,37,28,13.5,1,16
927,6949,0,0,0,1,1,1,6,0,8,1413,445,466,3,38,50,10,10,32,9,5,1,6
928,6957,0,1,0,0,0,1,6,0,8,794,530,578,2,46,85,15,15,37,19,12.14285714,1,17
929,6959,0,1,0,0,1,1,3,1,2,500,255,300,24,54,119,11,10,37,7,9.153846154,0,0
930,6978,0,0,1,0,1,1,2,0,0,573,193,236,21,70,96,6,5,30,3,4,1,5
931,6986,0,0,1,0,0,1,2,1,0,555,330,350,14,78,98,7,5,28,3,3.0625,1,5
932,7004,0,0,0,1,1,1,4,1,5,1095,602,631,3,59,89,10,8,31,7,6.357142857,1,13
933,7012,0,0,0,1,1,1,4,1,8,2500,363,363,0,30,29,5,5,31,6,4.142857143,1,6
934,7015,0,0,0,1,1,1,3,1,8,732,470,459,4,74,187,21,16,29,5,11,0,0
935,7039,0,0,0,1,1,1,2,1,8,3111,292,338,21,38,66,15,15,31,4,13.2,1,15
936,7040,0,0,0,1,1,1,2,1,8,996,241,263,21,36,55,8,8,30,5,6.111111111,1,13.92
937,7047,0,0,0,1,1,1,7,1,8,3614,423,514,9,56,80,11,8,30,8,6.153846154,1,10
938,7053,0,0,0,1,1,1,4,0,5,425,222,288,25,68,145,20,20,36,10,13.18181818,0,0
939,7054,0,0,0,1,0,1,2,1,0,1423,240,212,30,62,77,5,5,31,6,2.138888889,0,0
940,7056,0,1,0,0,1,1,4,1,2,271,274,304,18,64,102,15,15,33,8,11.33333333,1,15
941,7076,1,0,0,0,1,1,4,1,8,484,239,288,20,35,69,6,6,32,2,4.3125,1,4
942,7078,1,0,0,0,1,1,4,1,8,985,501,493,7,49,116,15,14,29,27,11.6,0,0
943,7104,1,0,0,0,0,4,2,0,8,1122,296,380,20,18,25,25,25,37,5,25,0,0
944,7132,1,0,0,0,1,1,3,0,8,523,351,382,18,39,61,15,15,32,11,12.2,0,0
945,7134,1,0,0,0,1,1,4,1,8,872,371,423,9,31,31,5,3,29,5,3.444444444,1,3
946,7135,1,0,0,0,1,1,2,1,3,407,240,287,32,47,186,60,50,34,5,37.2,1,20
947,7158,0,0,0,1,1,1,6,1,6,1895,458,490,6,42,123,12,8,37,2,7.6875,1,5
948,7166,0,0,0,1,1,1,7,1,5,2519,425,500,9,87,276,12,8,21,7,9.517241379,1,10
949,7171,1,0,0,0,0,1,6,0,8,1614,667,744,2,28,47,32,32,37,8,15.66666667,1,25
950,7174,0,0,0,1,0,1,1,0,8,1957,630,744,0,45,104,10,10,31,5,6.5,0,0
951,7178,0,0,0,1,1,1,6,0,8,3877,669,729,0,53,83,20,20,37,3,11.85714286,1,20
952,7186,1,0,0,0,1,1,5,1,8,821,422,464,7,62,97,11,7,29,4,6.466666667,1,15
953,7189,1,0,0,0,0,1,2,1,8,536,332,331,18,28,49,12,5,32,7,9.8,0,0
954,7199,0,0,0,1,0,1,1,0,8,902,193,255,40,24,21.5,13,13,31,5,5.375,0,0
955,7206,0,0,0,1,0,2,3,0,8,974,361,403,7,25,32,6,6,29,1,4.571428571,0,0
956,7210,0,0,0,1,1,1,6,0,8,5625,1053,1023,2,79,257,12,6,31,8,6.58974359,0,0
957,7219,0,0,1,0,1,1,5,1,8,801,545,566,7,40,70,7,7,31,5,5.833333333,1,10
958,7233,0,1,0,0,1,1,6,0,5,656,341,388,4,41,110,10,10,30,2,10,0,0
959,7239,1,0,0,0,0,1,5,0,6,450,262,287,24,79,220.5,15,7,31,0,5.95945946,1,6
960,7248,1,0,0,0,1,1,2,0,1,845,236,271,26,75,196,12,11,30,4,8.166666667,0,0
961,7249,0,1,0,0,1,1,4,1,8,565,375,438,7,35,71,10,8,29,6,5.916666667,0,0
962,7252,0,1,0,0,0,1,3,0,2,466,215,250,30,74,122,8,5,32,8,4.692307692,0,0
963,7255,0,0,0,1,0,1,1,1,5,434,202,186,35,75,218,28,15,30,8,16.76923077,0,0
964,7269,0,1,0,0,0,1,2,0,8,484,328,355,17,71,106,10,10,30,4,5.3,1,10
965,7271,0,0,0,1,1,1,4,0,8,694,238,262,29,39,92,20,20,33,4,15.33333333,1,10
966,7272,1,0,0,0,1,1,4,0,2,547,306,348,17,59,102,12,3,32,14,5.666666667,0,0
967,7275,1,0,0,0,1,1,3,1,6,990,380,432,8,69,163,12,12,33,3,8.578947368,1,10
968,7276,0,0,1,0,0,1,3,0,9,625,348,402,0,63,92,11,10,31,11,7.076923077,1,10
969,7281,1,0,0,0,1,1,1,1,8,641,426,413,22,122,219,9,7,21,5,6.84375,1,7
970,7286,0,0,1,0,1,1,5,0,7,728,357,376,10,44,132,25,25,37,9,16.5,1,32
971,7298,0,0,0,1,0,1,1,1,8,538,152,197,48,22,31,5,3,28,1,3.444444444,1,3
972,7299,1,0,0,0,1,1,7,1,9,1335,675,726,2,52,101,21,15,31,12,16.83333333,0,0
973,7310,1,0,0,0,1,1,4,1,8,522,307,321,28,29,32,10,5,29,4,6.4,1,7
974,7314,0,0,1,0,1,1,7,1,6,1434,449,485,4,60,129,13,5,37,4,8.0625,1,13
975,7319,0,0,0,1,1,1,4,0,1,1131,284,342,20,79,251,8,6,31,5,5.837209302,0,0
976,7322,0,0,0,1,1,1,4,0,8,973,502,496,5,52,53,12,12,29,8,4.416666667,1,3
977,7330,0,0,0,1,1,1,6,0,0,1213,401,449,16,40,186,31,31,31,6,26.57142857,1,43
978,7340,0,0,0,1,0,1,2,1,4,2254,362,374,10,39,77,11,10,30,5,7.7,0,0
979,7341,0,0,0,1,1,1,1,0,2,710,249,328,26,85,153,7,7,24,3,5.1,1,12
980,7363,0,0,1,0,1,1,5,1,8,347,252,326,21,58,127,40,9,34,13,9.071428571,1,9
981,7364,1,0,0,0,1,1,4,1,8,513,185,199,44,124,246.21,16,9,26,1,5.862142857,0,0
982,7366,0,0,0,1,1,1,4,0,8,1360,524,521,0,27,33,7,6,31,1,5.5,1,8
983,7380,0,1,0,0,0,1,1,0,8,384,274,350,14,20,20,15,15,31,6,10,1,10
984,7385,0,0,0,1,0,1,6,1,8,1793,753,778,0,15,15,15,15,37,5,15,0,0
985,7389,1,0,0,0,1,1,3,0,7,698,433,495,3,64,118,25,15,17,16,14.75,0,0
986,7391,0,1,0,0,1,1,5,1,8,962,437,517,0,36,54,10,10,28,6,5.4,0,0
987,7393,0,0,0,1,1,2,6,1,8,761,383,423,6,56,135,16,16,29,4,9,1,31
988,7407,1,0,0,0,1,1,2,1,4,585,322,340,13,54,121,15,15,33,14,11,0,0
989,7412,0,0,0,1,1,1,4,1,8,4993,675,770,5,40,44,7,4,31,25,4.888888889,0,0
990,7413,0,0,0,1,0,1,1,1,0,1823,195,257,36,108,682,25,10,29,12,12.4,0,0
991,7422,1,0,0,0,0,1,1,0,3,799,288,351,10,52,152,25,12,31,7,12.66666667,1,12
992,7425,0,0,0,1,1,1,4,1,3,1054,319,379,24,71,197,20,15,37,9,14.07142857,1,20
993,7444,0,0,1,0,1,1,5,1,9,1785,663,737,4,44,58,20,20,37,10,14.5,1,20
994,7449,0,1,0,0,0,1,1,1,6,655,423,467,4,61,68,5,4,32,3,3.4,0,0
995,7455,0,0,1,0,0,1,3,0,7,727,348,426,8,38,67,17,17,34,3,13.4,0,0
996,7461,1,0,0,0,1,1,4,0,3,1036,275,319,20,82,202,15,8,30,11,6.3125,1,6
997,7475,0,0,0,1,0,1,1,1,0,0,147,186,52,71,99,6,5,31,5,4.5,1,5
998,7476,0,0,0,1,1,1,2,1,8,868,382,435,8,66,109,20,15,30,8,8.384615385,0,0
999,7492,0,1,0,0,1,1,4,1,6,596,330,345,8,74,130,20,10,30,8,6.842105263,0,0
1000,7495,0,0,1,0,1,1,3,0,8,566,352,407,10,57,107,20,20,37,2,8.230769231,0,0
1001,7503,0,1,0,0,1,1,5,0,8,278,208,247,30,24,94,17,17,30,10,15.66666667,0,0
1002,7513,0,0,0,1,1,1,6,1,9,3761,768,826,2,80,311.07,60,60,33,2,8.887714286,1,11
1003,7521,0,0,0,1,1,1,4,1,8,548,197,244,22,64,81,7,5,28,1,4.5,1,5
1004,7523,0,0,0,1,1,1,3,1,8,868,382,435,8,46,66,10,5,28,11,4.4,0,0
1005,7528,0,1,0,0,1,1,4,1,8,407,172,266,40,31,64,12,12,31,4,10.66666667,1,11
1006,7534,1,0,0,0,0,1,4,0,8,689,285,329,20,25,32,10,10,29,5,8,0,0
1007,7538,0,0,1,0,0,1,1,1,8,448,231,348,25,29,52,11,10,36,2,8.666666667,1,10
1008,7542,0,0,0,1,1,1,4,1,3,2842,305,376,21,58,158,11,10,32,3,7.523809524,1,10
1009,7552,1,0,0,0,1,1,4,0,8,1896,394,488,9,57,102,10,10,17,3,7.846153846,1,10
1010,7558,0,0,1,0,0,1,1,1,8,366,213,253,30,64,213,20,5,31,2,10.65,0,0
1011,7567,0,1,0,0,1,1,4,0,8,490,324,353,17,25,27,6,4,28,5,4.5,1,4
1012,7574,0,1,0,0,0,1,2,0,1,406,235,275,26,70,175,15,10,28,9,9.722222222,1,10
1013,7581,0,1,0,0,1,1,4,1,8,593,307,349,9,34,55,10,10,35,6,9.166666667,1,10
1014,7586,0,0,0,1,1,1,5,1,3,3142,527,681,3,56,91,10,6,28,2,5.6875,0,0
1015,7600,1,0,0,0,1,1,4,0,8,441,333,328,22,31,45,20,20,37,11,11.25,0,0
1016,7608,0,1,0,0,1,1,4,1,8,833,441,484,7,61,94,15,8,29,7,7.230769231,0,0
1017,7609,0,0,1,0,1,1,5,1,8,622,421,454,18,39,93,10,5,34,8,5.470588235,0,0
1018,7612,1,0,0,0,0,1,6,0,4,721,269,333,23,67,111,20,20,36,2,9.25,1,20
1019,7635,0,0,0,1,1,1,2,1,8,1169,363,404,6,27,29,10,5,28,2,4.833333333,1,5
1020,7639,0,0,0,1,1,1,6,1,8,2262,878,898,0,18,32,17,17,29,5,16,0,0
1021,7655,0,0,0,1,0,1,4,1,8,2560,413,538,5,25,74,24,20,31,3,18.5,0,0
1022,7659,0,0,1,0,0,1,6,1,8,658,390,471,7,25,30,13,13,29,7,7.5,0,0
1023,7661,1,0,0,0,1,2,4,1,3,860,282,312,16,37,104,15,10,31,14,10.4,1,12
1024,7667,0,0,0,1,1,1,4,0,8,3111,347,380,14,30,37,6,4,31,6,4.111111111,1,4
1025,7689,0,0,1,0,1,1,4,1,8,2932,767,835,8,25,30,10,10,29,5,7.5,1,8
1026,7696,0,0,0,1,1,1,6,1,8,878,344,371,14,40,45,5,5,30,4,5,0,0
1027,7698,0,0,0,1,1,1,2,1,8,3157,507,625,9,28,47,15,15,32,10,11.75,0,0
1028,7699,1,0,0,0,0,1,5,0,4,681,318,362,20,64,91,8,3,33,4,5.055555556,1,5
1029,7704,1,0,0,0,1,1,3,1,8,830,488,555,4,64,188,18,14,31,13,11.05882353,1,14
1030,7713,0,0,1,0,0,1,2,1,2,319,169,212,45,134,5674.9,375,27,33,0,23.94472574,0,0
1031,7717,0,0,0,1,1,1,5,1,3,1066,323,396,8,58,186,18,15,30,5,11.625,1,15
1032,7729,0,0,0,1,1,1,2,0,2,506,214,235,35,50,68,15,10,28,11,9.714285714,1,12
1033,7734,0,0,0,1,1,1,4,0,7,808,400,447,2,63,74,14,14,31,5,7.4,1,10
1034,7735,1,0,0,0,1,1,4,1,1,521,276,294,27,110,186,11,10,35,8,6,1,3
1035,7738,0,0,0,1,1,1,4,0,8,794,241,293,26,24,50,15,10,31,3,10,0,0
1036,7748,0,0,0,1,1,1,4,1,5,556,297,310,17,140,1012,90,90,32,4,16.86666667,1,20
1037,7749,0,0,1,0,1,1,5,0,8,567,318,363,8,33,32,5,5,31,1,3.555555556,1,4
1038,7762,1,0,0,0,1,4,6,0,8,1714,955,944,0,25,29,10,10,31,1,7.25,0,0
1039,7773,0,0,0,1,1,1,5,0,8,2016,392,412,20,22,27,10,5,28,6,6.75,0,0
1040,7777,0,1,0,0,0,1,2,1,8,532,330,356,15,24,80,20,20,28,1,20,1,20
1041,7779,0,0,0,1,1,1,6,0,9,5855,1211,1085,2,43,180,40,40,30,9,20,1,36
1042,7803,1,0,0,0,1,1,6,0,8,1442,479,557,7,51,54,14,10,31,9,7.714285714,0,0
1043,7808,1,0,0,0,1,1,4,1,8,737,337,377,13,37,59,10,10,30,3,7.375,1,15
1044,7816,1,0,0,0,1,2,6,1,8,837,366,434,10,18,18,15,15,36,6,9,0,0
1045,7825,1,0,0,0,1,2,7,1,2,1226,522,556,4,53,92,12,12,31,6,8.363636364,0,0
1046,7828,0,0,0,1,0,1,2,1,1,806,223,277,29,59,247,26,26,29,3,15.4375,1,28
1047,7832,0,0,1,0,1,1,2,1,8,394,240,284,19,25,30,8,8,31,6,6,0,0
1048,7839,0,0,1,0,1,1,4,0,0,727,293,339,21,70,89,10,10,31,2,6.846153846,1,12
1049,7842,1,0,0,0,1,1,4,1,5,923,343,403,13,48,124,20,20,37,4,17.71428571,1,15
1050,7848,0,1,0,0,0,1,4,1,0,606,247,289,18,44,218,50,50,30,8,24.22222222,1,50
1051,7853,0,0,1,0,1,4,4,1,8,898,542,521,14,24,42,12,12,31,4,10.5,0,0
1052,7862,0,0,0,1,1,1,5,1,8,747,342,340,9,24,39,15,14,32,5,13,0,0
1053,7873,0,0,1,0,1,1,2,0,1,374,317,349,17,71,83.3,10,5,30,4,4.9,0,0
1054,7876,0,0,0,1,1,1,3,0,8,1238,318,396,7,29,82,15,15,31,2,10.25,1,15
1055,7899,0,1,0,0,1,4,2,1,8,230,97,171,58,23,47,35,35,30,6,15.66666667,0,0
1056,7901,0,1,0,0,1,1,3,0,8,397,302,323,29,17,15,15,15,36,5,15,0,0
1057,7913,0,0,0,1,1,1,7,1,9,2214,711,829,5,140,389,140,28,20,24,32.41666667,1,50
1058,7931,1,0,0,0,1,1,3,1,1,606,200,237,32,76,160,10,10,30,7,7.619047619,1,10
1059,7935,0,0,1,0,0,1,1,1,8,427,289,302,20,18,30,10,5,30,5,6,0,0
1060,7941,0,0,0,1,1,1,2,0,4,778,277,325,19,44,310,50,50,34,2,28.18181818,0,0
1061,7942,0,0,1,0,0,1,2,1,8,401,325,379,20,54,104,10,6,19,1,6.933333333,1,6
1062,7945,1,0,0,0,0,1,1,0,8,817,296,335,10,43,119,25,25,31,9,17,0,0
1063,7959,0,1,0,0,1,1,3,1,6,584,417,458,5,61,113,10,5,35,30,5.947368421,1,6
1064,7963,0,0,0,1,1,1,3,1,7,1488,366,407,6,49,135,11,9,37,2,9,0,0
