row_id,Row Id.,zip_convert_2,zip_convert_3,zip_convert_4,zip_convert_5,homeowner_dummy,#_children,income,gender_dummy,wealthy,hv,Icmed,Icavg,IC15,#_prom,RAMNTALL,MAXRAMNT,last_gift,total_months,time_lag,avg_gift,target_B,target_D
282,3,0,1,0,0,1,1,5,0,7,1169,400,359,10,88,182,30,20,30,3,16.54545455,,
283,2,1,0,0,0,1,1,4,1,9,696,373,346,13,46,43,10,10,29,8,4.777777778,,
284,5,0,0,0,1,1,1,4,1,9,0,0,0,0,52,110,25,25,31,7,22,,
285,3,0,1,0,0,1,1,4,0,6,1299,549,536,5,69,145,15,15,34,9,9.0625,,
286,5,0,0,0,1,1,1,4,1,0,0,0,0,0,67,102,15,15,30,9,6,,
287,4,0,0,1,0,1,1,4,1,6,684,373,380,16,122,1526,50,50,32,5,27.74545455,,
288,2,1,0,0,0,1,1,4,1,7,850,393,411,7,22,40,20,20,31,34,13.33333333,,
289,4,0,0,1,0,1,2,7,1,9,1294,520,526,8,37,58,14,10,31,11,9.666666667,,
290,4,0,0,1,0,0,1,2,0,9,651,428,380,8,24,26,15,15,40,2,8.666666667,,
291,2,1,0,0,0,1,1,3,1,8,985,542,551,3,39,53,15,15,28,15,10.6,,
292,4,0,0,1,0,1,2,4,0,9,1169,312,350,18,31,83,21,20,34,3,16.6,,
293,2,1,0,0,0,1,1,5,1,8,1825,705,681,3,69,116,16,16,37,5,9.666666667,,
294,5,0,0,0,1,1,1,7,0,9,5900,1500,1055,0,57,139,15,10,30,3,9.266666667,,
295,4,0,0,1,0,0,1,2,0,9,1195,517,459,9,73,153,16,16,38,1,8.5,,
296,5,0,0,0,1,1,1,1,1,9,2668,602,626,7,20,20,15,15,31,11,10,,
297,5,0,0,0,1,1,1,4,1,0,1632,191,218,35,42,100,13,6,31,6,9.090909091,,
298,4,0,0,1,0,1,1,5,0,9,1447,645,534,2,40,45,15,15,30,2,9,,
299,5,0,0,0,1,1,1,5,1,7,834,455,450,3,68,103,10,10,32,3,8.583333333,,
300,4,0,0,1,0,0,1,4,1,9,559,329,303,27,24,25,20,20,31,14,12.5,,
301,2,1,0,0,0,1,2,4,1,4,639,309,314,16,74,269,15,10,30,7,9.607142857,,
302,4,0,0,1,0,1,1,1,0,1,451,202,240,37,49,80,25,25,39,21,13.33333333,,
303,4,0,0,1,0,1,2,4,0,0,287,208,210,27,70,132,15,5,32,3,8.8,,
304,5,0,0,0,1,1,1,7,0,9,1033,308,284,17,35,60,25,25,36,2,20,,
305,5,0,0,0,1,0,1,4,1,0,496,253,267,22,86,332,20,15,28,0,8.736842105,,
306,1,0,0,0,0,1,1,4,0,9,738,247,264,20,74,219,32,25,17,8,19.90909091,,
307,5,0,0,0,1,0,1,2,0,9,1129,589,616,1,32,55,30,30,29,17,27.5,,
308,4,0,0,1,0,1,1,1,0,9,338,213,200,26,22,30,15,15,33,10,15,,
309,3,0,1,0,0,1,1,1,1,0,327,244,248,23,68,100,10,10,34,3,5,,
310,4,0,0,1,0,0,1,2,0,9,2996,678,422,9,82,178,5,5,31,6,4.944444444,,
311,5,0,0,0,1,1,1,3,0,9,787,502,509,3,19,25,20,20,30,3,12.5,,
312,2,1,0,0,0,0,1,6,1,9,605,253,245,25,13,20,20,20,30,6,20,,
313,3,0,1,0,0,1,1,7,0,9,672,158,210,47,20,26,20,3,33,5,8.666666667,,
314,5,0,0,0,1,1,1,4,1,9,839,322,346,14,38,62,10,10,32,2,5.636363636,,
315,2,1,0,0,0,1,1,4,0,0,0,0,0,0,57,146,21,20,31,2,12.16666667,,
316,4,0,0,1,0,1,1,5,1,9,586,288,288,25,15,20,20,20,33,6,20,,
317,2,1,0,0,0,0,1,5,1,2,584,300,255,24,66,251,26,26,29,2,16.73333333,,
318,2,1,0,0,0,1,1,5,0,3,615,244,264,27,52,64,18,8,31,9,7.111111111,,
319,4,0,0,1,0,1,2,7,1,9,615,358,311,16,32,54,16,5,29,1,6.75,,
320,2,1,0,0,0,1,1,2,1,7,1293,512,544,4,68,90,15,15,31,19,9,,
321,2,1,0,0,0,0,1,4,1,9,570,251,248,32,38,36,7,7,29,1,5.142857143,,
322,3,0,1,0,0,1,2,4,1,4,405,324,328,13,71,143,25,25,31,6,11,,
323,5,0,0,0,1,1,1,3,1,9,1922,394,425,8,51,80,15,15,31,8,8.888888889,,
324,2,1,0,0,0,1,1,4,0,5,813,315,316,12,62,77,8,8,30,37,5.133333333,,
325,2,1,0,0,0,0,1,1,1,0,1107,105,117,73,34,42,8,8,28,13,6,,
326,2,1,0,0,0,1,1,4,1,9,0,0,0,0,59,110,15,10,25,1,6.470588235,,
327,2,1,0,0,0,0,1,3,0,9,648,305,299,19,57,150,30,30,31,13,25,,
328,2,1,0,0,0,1,2,3,1,9,726,422,409,7,44,36,15,15,39,1,6,,
329,3,0,1,0,0,0,1,1,0,3,433,271,280,20,68,136,20,20,28,9,12.36363636,,
330,2,1,0,0,0,1,1,3,0,4,912,314,275,22,42,64,20,20,30,2,8,,
331,5,0,0,0,1,1,1,6,1,9,3669,499,567,2,13,15,15,15,29,6,15,,
332,4,0,0,1,0,1,1,2,0,2,658,227,193,29,66,182,10,10,28,7,6.5,,
333,2,1,0,0,0,1,1,4,1,9,1189,360,441,13,31,63,15,15,31,19,10.5,,
334,5,0,0,0,1,1,1,4,0,9,0,0,0,0,17,20,15,15,38,14,10,,
335,2,1,0,0,0,0,1,2,1,3,543,262,271,27,82,411,50,30,39,6,17.86956522,,
336,4,0,0,1,0,1,1,5,1,1,773,252,283,25,76,178,20,10,31,3,10.47058824,,
337,4,0,0,1,0,1,1,2,1,9,633,319,349,25,21,40,20,20,30,14,20,,
338,5,0,0,0,1,0,1,1,1,9,1077,441,497,9,29,52,10,5,28,1,5.777777778,,
339,4,0,0,1,0,1,1,4,0,8,2117,449,517,0,45,82,10,5,28,6,4.823529412,,
340,5,0,0,0,1,1,1,5,0,5,1985,460,493,7,132,475.27,25,25,27,3,15.33129032,,
341,3,0,1,0,0,1,1,4,0,9,365,257,286,24,30,62,25,17,29,3,15.5,,
342,2,1,0,0,0,1,1,3,0,9,1360,395,387,9,23,70,30,20,32,1,17.5,,
343,5,0,0,0,1,1,1,6,0,9,1335,420,347,0,28,38,20,15,32,4,12.66666667,,
344,4,0,0,1,0,1,1,6,0,9,1266,430,482,3,24,35,20,20,31,15,17.5,,
345,3,0,1,0,0,1,2,3,0,9,660,434,406,0,27,45,15,15,33,5,15,,
346,5,0,0,0,1,1,1,4,1,5,2292,510,450,9,86,108,5,5,28,7,4.695652174,,
347,5,0,0,0,1,1,1,4,1,9,1095,386,496,6,15,15,15,15,37,6,15,,
348,2,1,0,0,0,1,1,6,0,9,1039,341,397,12,16,15,15,15,32,6,15,,
349,5,0,0,0,1,1,1,4,0,5,1963,432,438,18,42,68,30,30,31,7,13.6,,
350,4,0,0,1,0,1,1,5,0,1,1079,183,236,43,41,48,16,16,36,14,12,,
351,5,0,0,0,1,0,1,1,0,1,513,208,159,21,48,75,15,15,32,5,9.375,,
352,5,0,0,0,1,1,1,6,1,2,945,255,256,24,75,125,12,10,30,6,6.944444444,,
353,5,0,0,0,1,1,1,1,1,1,770,235,237,19,61,89,10,10,30,9,6.357142857,,
354,2,1,0,0,0,1,1,6,0,8,834,409,399,2,55,89,20,20,29,7,12.71428571,,
355,5,0,0,0,1,1,1,4,0,9,888,233,230,33,80,405,100,30,29,10,50.625,,
356,2,1,0,0,0,0,1,2,1,9,555,284,282,20,27,25,20,20,38,18,12.5,,
357,5,0,0,0,1,1,1,5,0,8,4219,623,510,9,33,200,100,15,29,3,20,,
358,4,0,0,1,0,1,2,6,0,9,3670,823,859,1,15,20,20,20,37,6,20,,
359,4,0,0,1,0,1,1,3,1,9,628,294,260,25,22,35,20,20,31,5,11.66666667,,
360,1,0,0,0,0,0,1,2,1,0,368,156,156,47,96,187,11,10,18,6,8.130434783,,
361,4,0,0,1,0,1,1,5,1,7,1117,464,494,5,57,133,30,27,34,32,19,,
362,3,0,1,0,0,1,1,4,1,9,1479,568,605,2,15,15,15,15,33,6,15,,
363,4,0,0,1,0,0,1,5,1,9,1118,409,381,5,40,152,26,11,36,2,11.69230769,,
364,4,0,0,1,0,0,1,2,0,1,341,262,287,22,43,83,20,13,36,20,11.85714286,,
365,4,0,0,1,0,1,1,6,0,2,357,176,207,44,74,146,10,10,31,3,4.866666667,,
366,5,0,0,0,1,1,1,6,0,9,5458,721,756,4,63,135,22,22,31,1,13.5,,
367,5,0,0,0,1,1,1,4,1,9,1469,281,308,26,29,54,20,20,28,5,13.5,,
368,3,0,1,0,0,0,1,1,1,1,397,266,247,20,69,119,16,15,30,11,8.5,,
369,5,0,0,0,1,1,1,3,1,6,813,434,419,7,42,78,16,15,31,4,11.14285714,,
370,3,0,1,0,0,0,1,3,0,9,331,199,230,40,17,25,25,25,37,6,25,,
371,2,1,0,0,0,1,1,4,1,9,659,299,297,30,77,107,13,5,30,5,6.294117647,,
372,4,0,0,1,0,1,1,2,0,9,436,319,351,11,21,30,20,20,32,10,15,,
373,2,1,0,0,0,1,1,4,1,9,916,435,375,6,6,15,15,15,30,6,15,,
374,3,0,1,0,0,0,1,4,0,5,1088,396,396,9,48,86,15,15,29,5,12.28571429,,
375,5,0,0,0,1,1,1,4,1,9,2443,560,502,7,34,110,30,30,28,7,27.5,,
376,3,0,1,0,0,1,1,4,0,2,264,148,164,51,67,138,25,25,29,4,13.8,,
377,2,1,0,0,0,1,1,1,0,9,676,403,380,8,25,56,12,12,28,1,11.2,,
378,4,0,0,1,0,1,1,4,0,9,895,257,335,24,67,90,25,25,30,14,8.181818182,,
379,3,0,1,0,0,1,1,4,0,9,1455,625,586,6,73,181,15,15,34,8,9.05,,
380,2,1,0,0,0,0,1,5,1,9,661,359,337,15,26,100,25,15,28,5,20,,
381,5,0,0,0,1,1,1,4,1,9,2853,680,719,2,30,37,17,17,30,13,12.33333333,,
382,3,0,1,0,0,1,1,5,0,9,646,355,375,12,39,45,10,10,29,10,5.625,,
383,5,0,0,0,1,1,1,4,1,7,5556,533,485,2,29,51,5,4,32,5,4.25,,
384,5,0,0,0,1,1,1,3,0,5,2741,404,426,4,75,440,100,25,33,8,44,,
385,4,0,0,1,0,1,1,4,0,9,491,281,264,22,61,62.5,15,15,37,5,5.208333333,,
386,2,1,0,0,0,1,1,4,1,1,463,209,218,38,73,105,10,10,39,4,5.52631579,,
387,4,0,0,1,0,1,1,4,1,5,500,372,349,30,57,90,24,7,30,12,6.923076923,,
388,5,0,0,0,1,1,1,6,1,9,3072,597,621,3,32,35,10,3,31,15,5,,
389,4,0,0,1,0,1,1,4,1,9,1628,553,517,4,14,20,20,20,30,6,20,,
390,2,1,0,0,0,0,1,4,1,9,930,418,419,5,30,35,25,25,38,36,17.5,,
391,5,0,0,0,1,0,1,5,0,9,806,264,289,22,29,30,15,15,31,6,10,,
392,2,1,0,0,0,1,1,2,1,9,516,396,358,11,14,20,20,20,34,6,20,,
393,5,0,0,0,1,1,1,6,0,9,5094,876,829,15,18,30,20,10,32,1,15,,
394,5,0,0,0,1,0,1,1,0,9,448,177,188,36,35,51,9,8,28,9,7.285714286,,
395,2,1,0,0,0,0,1,2,1,9,1016,395,421,14,37,58,25,25,30,3,11.6,,
396,5,0,0,0,1,1,1,4,0,9,2602,442,490,5,16,25,25,25,33,6,25,,
397,5,0,0,0,1,1,1,6,1,9,789,437,448,13,34,61,16,15,31,21,12.2,,
398,2,1,0,0,0,0,1,1,0,9,544,243,251,22,112,217,15,10,39,4,8.037037037,,
399,3,0,1,0,0,1,1,3,0,9,260,165,211,47,22,20,15,15,39,5,10,,
400,4,0,0,1,0,0,1,4,1,2,398,246,234,24,51,132,15,10,30,0,6,,
401,5,0,0,0,1,1,1,5,0,9,1017,457,472,6,18,25,25,25,34,6,25,,
402,5,0,0,0,1,1,1,6,1,9,5350,1199,1133,0,21,30,20,20,30,6,15,,
403,2,1,0,0,0,1,1,4,0,9,550,398,352,23,11,28,25,3,18,15,14,,
404,5,0,0,0,1,1,1,4,1,0,1771,198,251,40,48,69,21,21,35,5,11.5,,
405,5,0,0,0,1,0,1,2,1,4,924,358,330,10,65,144,15,15,29,5,9.6,,
406,5,0,0,0,1,1,1,4,0,8,3494,588,507,5,79,214,20,20,39,7,11.88888889,,
407,5,0,0,0,1,0,1,3,1,1,471,245,262,24,59,152,20,15,31,18,15.2,,
408,5,0,0,0,1,1,1,4,0,8,2396,616,559,3,76,356,50,25,32,4,20.94117647,,
409,5,0,0,0,1,0,1,2,1,5,990,218,219,27,101,162,12,9,26,3,7.714285714,,
410,1,0,0,0,0,1,1,4,0,3,556,295,299,20,125,237,15,13,19,4,9.875,,
411,2,1,0,0,0,0,1,3,1,3,530,262,279,25,132,404,15,14,20,3,10.91891892,,
412,3,0,1,0,0,1,1,4,1,9,1005,468,466,5,26,45,25,0,24,1,15,,
413,3,0,1,0,0,1,1,4,1,9,853,501,428,19,22,26,16,16,32,9,13,,
414,5,0,0,0,1,1,1,4,0,7,1669,556,546,0,29,27,15,15,34,12,9,,
415,4,0,0,1,0,1,1,6,0,9,1355,628,627,5,53,100,20,20,30,10,9.090909091,,
416,2,1,0,0,0,1,1,4,1,7,1578,563,481,11,81,294,24,17,32,7,9.483870968,,
417,3,0,1,0,0,1,1,1,1,7,761,540,547,3,62,139,12,10,29,12,8.176470588,,
418,1,0,0,0,0,1,1,4,1,9,732,365,365,14,21,30,20,20,37,5,15,,
419,4,0,0,1,0,1,1,1,0,9,573,372,364,7,33,66,20,15,31,4,13.2,,
420,5,0,0,0,1,1,1,4,1,9,0,0,0,0,17,15,15,0,28,1,15,,
421,5,0,0,0,1,1,1,2,0,9,634,317,305,17,21,20,15,15,32,5,10,,
422,5,0,0,0,1,1,1,4,0,9,3068,417,424,12,30,30,20,20,39,15,15,,
423,5,0,0,0,1,1,1,4,0,9,514,233,211,27,16,15,15,15,33,6,15,,
424,2,1,0,0,0,1,1,6,1,9,1857,837,884,2,34,69,15,15,29,6,9.857142857,,
425,4,0,0,1,0,0,1,1,0,0,446,183,225,39,49,97,10,4,32,13,6.0625,,
426,3,0,1,0,0,1,1,6,0,9,1200,498,611,7,37,102,30,27,35,9,25.5,,
427,3,0,1,0,0,1,1,4,1,1,360,237,243,28,78,175,17,10,34,20,11.66666667,,
428,4,0,0,1,0,1,1,2,1,5,341,264,250,28,68,55,5,5,35,8,2.037037037,,
429,4,0,0,1,0,1,1,4,0,3,418,315,315,11,56,61,15,15,30,7,8.714285714,,
430,3,0,1,0,0,1,1,4,1,4,393,300,283,17,49,67,20,20,32,9,13.4,,
431,4,0,0,1,0,0,1,6,1,9,1313,514,582,1,22,40,16,16,30,5,13.33333333,,
432,4,0,0,1,0,0,1,5,1,9,848,171,216,35,24,31,20,20,31,3,10.33333333,,
433,5,0,0,0,1,0,1,2,0,9,1293,215,265,26,29,48,25,20,33,2,16,,
434,5,0,0,0,1,1,1,4,1,4,1049,285,327,13,119,331,20,10,34,5,13.79166667,,
435,5,0,0,0,1,1,1,5,0,9,2743,655,682,3,27,65,20,20,29,3,13,,
436,5,0,0,0,1,0,1,3,1,9,856,419,373,7,13,15,15,15,34,6,15,,
437,3,0,1,0,0,0,1,1,1,9,526,270,217,22,11,15,15,15,28,6,15,,
438,3,0,1,0,0,1,1,5,0,7,739,347,337,14,57,77,12,10,28,22,9.625,,
439,1,0,0,0,0,0,1,1,1,9,356,240,237,28,35,35,10,5,29,10,5.833333333,,
440,2,1,0,0,0,1,1,5,0,9,1252,502,493,6,63,111,16,10,36,4,10.09090909,,
441,4,0,0,1,0,1,1,3,0,9,701,451,437,5,24,37,15,12,28,4,12.33333333,,
442,3,0,1,0,0,1,1,1,0,9,415,284,267,15,21,20,15,15,34,3,10,,
443,5,0,0,0,1,1,1,4,1,0,1428,193,287,34,59,77,20,15,37,5,8.555555556,,
444,1,0,0,0,0,1,1,4,0,9,709,388,387,14,69,127,9,8,30,3,6.047619048,,
445,5,0,0,0,1,1,1,4,0,4,1237,398,373,15,62,163,30,30,39,5,16.3,,
446,2,1,0,0,0,1,1,3,1,9,560,303,325,22,24,25,15,15,35,7,12.5,,
447,2,1,0,0,0,1,1,7,0,9,3031,618,668,6,34,55,15,15,32,3,9.166666667,,
448,2,1,0,0,0,1,1,2,1,6,741,363,302,12,39,45,15,10,21,11,11.25,,
449,4,0,0,1,0,0,1,1,0,8,1118,484,495,4,118,423,10,6,28,3,5.35443038,,
450,4,0,0,1,0,1,1,5,0,5,639,318,308,11,28,30,20,20,31,26,15,,
451,2,1,0,0,0,1,1,4,1,5,1574,431,485,14,55,170,30,30,35,22,28.33333333,,
452,5,0,0,0,1,1,1,4,1,3,1544,311,363,18,51,91,25,25,30,14,18.2,,
453,5,0,0,0,1,0,1,5,1,9,2644,349,466,6,28,60,20,20,31,10,20,,
454,5,0,0,0,1,1,1,4,1,9,2111,476,450,7,25,40,20,20,37,9,20,,
455,3,0,1,0,0,1,2,5,1,9,803,417,386,14,29,45,20,15,38,4,15,,
456,2,1,0,0,0,1,1,7,1,6,1111,365,368,10,65,85,15,15,32,15,7.727272727,,
457,2,1,0,0,0,1,1,2,1,9,673,313,328,16,26,30,15,15,33,13,15,,
458,5,0,0,0,1,1,1,4,1,5,812,350,372,6,69,228,16,14,34,6,12,,
459,4,0,0,1,0,1,1,4,1,9,466,288,299,21,13,15,15,15,29,6,15,,
460,2,1,0,0,0,1,1,2,0,3,481,280,278,22,36,58,10,10,30,10,6.444444444,,
461,2,1,0,0,0,1,1,6,0,9,1051,461,432,13,33,44,11,7,31,6,6.285714286,,
462,3,0,1,0,0,1,1,4,1,3,646,246,268,27,70,181,26,26,32,3,16.45454546,,
463,2,1,0,0,0,1,1,1,1,0,933,170,254,41,53,74,16,16,28,16,12.33333333,,
464,4,0,0,1,0,1,1,2,1,9,3158,417,353,8,22,36,10,10,17,3,9,,
465,3,0,1,0,0,1,1,2,0,9,770,305,315,14,74,150,12,7,28,5,7.142857143,,
466,2,1,0,0,0,1,1,4,0,9,952,310,313,14,29,70,10,10,31,6,4.375,,
467,4,0,0,1,0,1,1,1,0,1,469,251,246,30,34,46,20,20,31,12,15.33333333,,
468,4,0,0,1,0,0,1,5,0,9,618,365,345,7,33,60,20,20,27,1,20,,
469,4,0,0,1,0,1,1,5,1,9,584,336,371,24,15,15,15,15,36,6,15,,
470,2,1,0,0,0,1,1,2,0,9,869,465,432,3,17,20,10,5,29,5,6.666666667,,
471,1,0,0,0,0,1,1,3,1,3,1084,352,376,6,66,130,15,15,30,6,8.666666667,,
472,3,0,1,0,0,1,1,4,1,9,922,455,463,5,20,50,30,30,28,2,16.66666667,,
473,5,0,0,0,1,1,1,4,1,4,718,328,343,13,64,148,7,5,30,1,5.285714286,,
474,3,0,1,0,0,1,2,1,0,3,547,324,313,10,38,39,15,15,34,3,9.75,,
475,2,1,0,0,0,1,1,5,1,9,553,273,235,26,51,55,20,20,30,8,9.166666667,,
476,4,0,0,1,0,1,1,1,0,9,931,389,365,9,40,86,11,10,30,3,6.142857143,,
477,3,0,1,0,0,1,1,4,1,9,798,449,457,0,62,80,20,10,18,25,11.42857143,,
478,5,0,0,0,1,1,1,4,0,9,2695,516,585,6,26,40,15,15,32,3,13.33333333,,
479,3,0,1,0,0,1,2,7,0,9,665,459,461,4,17,20,20,20,39,6,20,,
480,4,0,0,1,0,1,1,5,1,6,645,264,291,25,65,121,20,20,29,37,12.1,,
481,1,0,0,0,0,0,1,1,1,4,2233,404,484,17,95,190,15,10,31,1,6.785714286,,
482,2,1,0,0,0,1,1,4,1,9,1578,637,663,0,46,47,15,15,31,25,9.4,,
483,4,0,0,1,0,1,1,4,1,7,663,418,409,6,48,102,20,15,33,11,12.75,,
484,5,0,0,0,1,1,1,4,1,0,1001,179,243,47,45,79,15,15,38,5,11.28571429,,
485,3,0,1,0,0,1,1,4,1,9,800,467,417,12,30,56,25,16,28,11,14,,
486,1,0,0,0,0,1,1,2,0,4,730,434,402,7,79,217,20,10,31,4,6.575757576,,
487,3,0,1,0,0,1,1,3,1,6,554,369,338,6,51,78,20,20,32,14,13,,
488,3,0,1,0,0,1,1,7,1,7,588,352,323,12,57,144,21,6,28,5,12,,
489,1,0,0,0,0,1,1,4,0,4,1225,311,334,14,61,96,12,10,19,6,9.6,,
490,2,1,0,0,0,1,1,4,1,9,923,416,463,7,15,20,20,20,33,6,20,,
491,2,1,0,0,0,1,1,4,1,9,755,426,418,11,15,15,15,15,33,6,15,,
492,2,1,0,0,0,1,1,4,1,9,628,332,339,10,17,32,12,12,30,1,10.66666667,,
493,4,0,0,1,0,0,1,3,1,3,406,266,256,24,62,136,35,35,36,5,19.42857143,,
494,3,0,1,0,0,1,2,4,1,6,514,363,341,7,70,72,5,4,31,5,3.272727273,,
495,2,1,0,0,0,1,1,4,0,8,790,445,457,4,75,75,10,10,33,4,3.75,,
496,3,0,1,0,0,1,1,4,1,9,419,335,265,5,22,30,25,25,29,17,15,,
497,5,0,0,0,1,1,1,6,1,9,1709,163,223,47,47,103,14,10,29,16,9.363636364,,
498,5,0,0,0,1,1,1,1,1,9,2400,151,188,50,38,40,20,0,28,10,10,,
499,2,1,0,0,0,1,1,4,1,9,431,235,251,20,44,67,7,7,32,2,5.583333333,,
500,4,0,0,1,0,1,1,3,0,9,410,300,298,20,27,36,8,8,28,1,6,,
501,2,1,0,0,0,1,1,2,0,9,644,343,339,7,37,165,30,30,36,2,15,,
502,3,0,1,0,0,0,1,5,1,6,675,381,345,11,61,90,21,21,33,16,11.25,,
503,2,1,0,0,0,0,1,1,1,4,654,309,322,20,52,83,25,25,33,9,13.83333333,,
504,2,1,0,0,0,1,1,4,0,2,518,285,273,18,47,90,35,35,30,13,22.5,,
505,4,0,0,1,0,1,1,1,0,4,640,370,348,6,58,83,16,15,28,8,9.222222222,,
506,5,0,0,0,1,1,1,4,1,0,1842,183,150,27,47,84,15,15,33,4,9.333333333,,
507,4,0,0,1,0,1,1,2,1,9,303,138,121,52,29,35,20,20,37,1,11.66666667,,
508,5,0,0,0,1,1,1,3,1,9,621,310,315,19,34,39,6,5,28,6,4.875,,
509,5,0,0,0,1,1,1,4,1,9,1222,410,392,10,22,40,16,16,30,4,13.33333333,,
510,4,0,0,1,0,1,1,5,0,7,587,422,449,3,51,79,20,20,29,5,15.8,,
511,3,0,1,0,0,1,1,7,0,0,275,0,0,0,56,200,75,10,30,2,25,,
512,2,1,0,0,0,1,1,1,1,1,415,211,219,36,58,130,30,25,23,23,26,,
513,4,0,0,1,0,1,1,7,0,9,2140,1138,662,0,23,25,20,20,35,10,12.5,,
514,5,0,0,0,1,0,1,1,1,6,2913,448,481,4,68,111,25,25,33,15,15.85714286,,
515,4,0,0,1,0,1,1,4,1,9,2248,783,836,0,24,48,19,16,31,7,16,,
516,5,0,0,0,1,1,1,1,1,2,1243,303,296,20,50,90,16,16,31,23,11.25,,
517,5,0,0,0,1,0,1,1,1,9,2504,371,378,4,14,25,25,25,29,6,25,,
518,2,1,0,0,0,1,1,4,1,3,778,277,285,19,102,421,20,20,29,2,11.37837838,,
519,2,1,0,0,0,1,1,1,0,9,938,355,297,16,56,140,50,25,31,12,10.76923077,,
520,5,0,0,0,1,1,1,6,0,3,3938,389,490,10,34,38,15,15,38,9,9.5,,
521,4,0,0,1,0,1,1,4,1,9,473,332,340,15,35,50,8,6,30,4,5.555555556,,
522,5,0,0,0,1,1,1,4,1,9,608,219,258,29,25,40,20,20,35,10,20,,
523,1,0,0,0,0,1,1,1,1,9,1034,454,494,11,26,111,7,7,38,8,5.045454546,,
524,1,0,0,0,0,1,3,4,1,9,616,327,309,10,30,56,20,20,33,1,14,,
525,5,0,0,0,1,1,1,6,0,9,1225,514,514,11,14,20,20,20,29,6,20,,
526,2,1,0,0,0,1,1,5,1,9,778,408,391,9,20,24,10,10,29,4,8,,
527,2,1,0,0,0,1,1,2,1,9,649,302,298,15,21,24,10,9,29,6,8,,
528,4,0,0,1,0,0,1,2,0,9,463,276,260,22,13,15,15,15,30,6,15,,
529,2,1,0,0,0,1,1,4,0,1,392,209,217,32,76,210,8,5,37,4,4.565217391,,
530,5,0,0,0,1,1,1,4,0,9,1738,601,546,21,65,112.5,25,25,30,10,8.653846154,,
531,3,0,1,0,0,1,1,4,0,9,555,463,442,4,21,25,15,15,32,10,12.5,,
532,2,1,0,0,0,0,1,1,1,9,603,238,227,22,22,27,20,20,31,14,9,,
533,4,0,0,1,0,1,1,4,0,3,341,245,252,25,51,88,12,10,33,1,8.8,,
534,5,0,0,0,1,0,1,2,0,3,499,267,259,28,59,88,20,20,31,37,11,,
535,3,0,1,0,0,1,1,6,1,9,943,578,601,0,27,60,20,20,28,11,20,,
536,5,0,0,0,1,1,1,5,1,7,1269,514,417,19,64,158,25,17,30,2,15.8,,
537,4,0,0,1,0,1,1,5,1,2,361,296,274,14,49,51,20,20,31,22,12.75,,
538,5,0,0,0,1,1,1,7,0,9,796,458,468,0,20,32,17,17,29,4,16,,
539,5,0,0,0,1,1,1,4,1,9,3640,632,605,2,27,27,15,15,38,6,9,,
540,5,0,0,0,1,1,1,4,0,9,2020,533,540,4,30,36,10,10,31,3,7.2,,
541,2,1,0,0,0,0,1,3,0,9,951,405,375,10,14,40,20,20,29,1,20,,
542,2,1,0,0,0,1,1,7,0,8,873,388,422,13,62,230,45,45,28,10,32.85714286,,
543,5,0,0,0,1,1,1,5,0,3,2020,533,540,4,60,157,25,15,33,7,13.08333333,,
544,4,0,0,1,0,0,1,2,0,2,272,248,248,21,111,413,25,25,37,4,11.16216216,,
545,5,0,0,0,1,0,1,1,1,9,905,360,241,24,17,50,25,25,29,2,25,,
546,5,0,0,0,1,1,1,7,1,9,1846,545,702,4,25,65,25,15,31,5,21.66666667,,
547,5,0,0,0,1,1,1,4,0,9,4592,528,474,8,17,36,21,21,28,5,18,,
548,2,1,0,0,0,1,1,5,0,9,1152,350,371,13,16,25,25,25,34,6,25,,
549,2,1,0,0,0,1,1,2,0,8,1025,289,340,27,52,66,10,8,33,5,6.6,,
550,3,0,1,0,0,0,1,4,0,9,384,255,263,27,28,50,25,25,36,9,25,,
551,2,1,0,0,0,1,1,7,0,1,835,289,303,19,117,399,25,11,33,0,9.975,,
552,5,0,0,0,1,0,1,5,0,6,3799,415,406,16,34,55,15,15,38,7,11,,
553,3,0,1,0,0,1,1,6,1,8,763,494,468,5,39,57,15,15,29,5,11.4,,
554,2,1,0,0,0,0,1,2,1,8,715,371,363,14,66,159,20,20,29,9,11.35714286,,
555,1,0,0,0,0,1,1,6,0,9,1569,541,487,2,23,48,22,22,36,13,16,,
556,4,0,0,1,0,0,1,1,1,9,645,269,290,26,53,120,17,8,28,8,7.058823529,,
557,4,0,0,1,0,0,1,2,0,9,499,275,271,23,76,212,11,11,39,5,7.851851852,,
558,5,0,0,0,1,1,1,4,0,9,970,358,294,15,32,55,25,25,32,4,18.33333333,,
559,3,0,1,0,0,0,1,1,0,2,492,211,231,33,47,72,15,15,33,3,12,,
560,2,1,0,0,0,1,1,5,1,9,467,298,283,28,12,20,20,20,32,6,20,,
561,5,0,0,0,1,1,1,6,1,9,663,308,334,20,26,45,25,25,39,6,22.5,,
562,3,0,1,0,0,1,1,4,0,4,357,232,244,33,59,131,16,16,37,10,10.91666667,,
563,5,0,0,0,1,1,1,4,1,9,4284,809,732,5,26,25,15,10,31,1,12.5,,
564,2,1,0,0,0,1,1,4,0,9,861,357,337,10,24,31,15,11,37,6,10.33333333,,
565,2,1,0,0,0,1,1,2,1,4,784,316,343,10,78,124,20,3,34,7,3.444444444,,
566,4,0,0,1,0,0,1,3,1,3,418,210,232,37,34,58,5,4,28,1,3.222222222,,
