category,currency,seller_rating,duration,end_day,close_price,open_price,competitive?
Music/Movie/Game,GBP,118,7,Thu,11.6,1.77,1
Music/Movie/Game,EUR,548,10,Tue,7.98,1.23,1
Automotive,EUR,526,10,Wed,7.99,1.23,1
Automotive,EUR,526,10,Sat,7.99,1.23,1
Collectibles,EUR,433,5,Fri,4.06,2.45,1
SportingGoods,GBP,118,7,Thu,11.96,1.77,1
Music/Movie/Game,GBP,105,7,Thu,4.8,4.44,1
Toys/Hobbies,US,3277,3,Sun,7.0,0.99,1
Music/Movie/Game,EUR,205,7,Fri,4.3,2.44,1
Automotive,EUR,526,10,Mon,8.61,1.23,1
Music/Movie/Game,EUR,205,7,Fri,4.37,2.45,1
Toys/Hobbies,US,35,1,Fri,710.0,0.01,1
Electronics,EUR,5701,10,Sun,4.43,2.45,1
Music/Movie/Game,GBP,17,7,Thu,12.94,1.77,1
Music/Movie/Game,GBP,105,7,Thu,5.16,4.45,1
Coins/Stamps,US,1054,5,Mon,9.38,0.77,1
Collectibles,EUR,170,7,Fri,9.22,1.23,1
Jewelry,US,225,7,Mon,750.0,0.01,1
Clothing/Accessories,EUR,18,10,Sun,9.22,1.23,1
Automotive,EUR,526,10,Fri,9.24,1.23,1
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0
Coins/Stamps,US,5564,7,Sat,2.79,2.79,0
Music/Movie/Game,US,841,5,Mon,8.0,0.99,1
Music/Movie/Game,GBP,118,7,Thu,14.28,1.77,1
Music/Movie/Game,GBP,105,7,Thu,5.71,4.44,1
Collectibles,EUR,578,10,Mon,4.93,2.45,1
Computer,EUR,113,7,Tue,9.84,1.23,1
Toys/Hobbies,GBP,293,10,Thu,5.71,4.46,1
Toys/Hobbies,EUR,638,10,Sun,9.86,1.23,1
Electronics,US,2956,3,Fri,81.55,0.1,1
Collectibles,GBP,18,7,Thu,9.82,2.68,1
SportingGoods,GBP,79,7,Thu,15.15,1.77,1
Computer,US,411,5,Mon,8.5,0.99,1
Collectibles,EUR,170,7,Thu,10.45,1.23,1
SportingGoods,US,2378,1,Fri,860.0,0.01,1
Collectibles,US,119,10,Sat,860.0,0.01,1
EverythingElse,GBP,232,3,Thu,5.34,5.34,0
Books,US,638,3,Sat,2.99,2.99,0
Clothing/Accessories,EUR,315,7,Sat,3.68,3.68,0
Coins/Stamps,GBP,3380,7,Thu,5.34,5.34,0
Coins/Stamps,GBP,3380,7,Thu,5.34,5.34,0
Coins/Stamps,GBP,3380,7,Thu,5.34,5.34,0
Collectibles,US,3385,7,Sat,2.99,2.99,0
Antique/Art/Craft,US,3613,7,Sun,2.99,2.99,0
Books,US,3613,7,Sun,2.99,2.99,1
Antique/Art/Craft,US,4390,7,Fri,2.99,2.99,1
Coins/Stamps,US,5564,7,Fri,2.99,2.99,0
Coins/Stamps,US,5564,7,Fri,2.99,2.99,0
Collectibles,US,9003,7,Sun,2.99,2.99,0
EverythingElse,US,9003,7,Mon,2.99,2.99,0
SportingGoods,US,9003,7,Sun,2.99,2.99,0
SportingGoods,US,9003,7,Mon,2.99,2.99,0
Collectibles,US,25433,7,Sat,2.99,2.99,0
Toys/Hobbies,EUR,842,10,Tue,11.01,1.23,1
Collectibles,EUR,1545,10,Tue,5.53,2.45,1
Toys/Hobbies,US,3277,3,Sun,3.0,3.0,0
Toys/Hobbies,US,3277,3,Sun,3.0,3.0,0
Music/Movie/Game,GBP,197,7,Thu,5.35,5.35,0
Toys/Hobbies,EUR,508,7,Sun,11.07,1.23,1
Antique/Art/Craft,EUR,618,7,Mon,3.69,3.69,0
Jewelry,GBP,2189,7,Thu,5.35,5.35,0
Collectibles,US,2696,7,Mon,3.0,3.0,0
Music/Movie/Game,GBP,1842,10,Thu,5.35,5.35,0
Music/Movie/Game,GBP,1842,10,Thu,5.35,5.35,0
Music/Movie/Game,EUR,5701,10,Wed,11.07,1.23,1
Toys/Hobbies,EUR,3090,10,Tue,5.58,2.45,1
Toys/Hobbies,EUR,5827,10,Wed,5.72,2.45,1
Music/Movie/Game,GBP,2991,7,Thu,55.33,0.54,1
Music/Movie/Game,US,471,5,Mon,9.5,0.99,1
Music/Movie/Game,US,841,5,Mon,9.5,0.99,1
Jewelry,US,743,3,Sat,9.72,1.0,1
Collectibles,US,2695,7,Sat,3.25,3.0,1
Music/Movie/Game,GBP,1148,3,Thu,17.85,1.77,1
Music/Movie/Game,US,841,5,Mon,10.0,0.99,1
Collectibles,EUR,1545,10,Mon,6.15,2.45,1
Collectibles,EUR,1545,10,Mon,6.15,2.45,1
Collectibles,EUR,1545,10,Mon,6.15,2.45,1
Toys/Hobbies,EUR,508,7,Sun,12.3,1.23,1
Music/Movie/Game,GBP,1148,3,Thu,18.74,1.77,1
Music/Movie/Game,US,841,5,Mon,10.5,0.99,1
Music/Movie/Game,GBP,17,7,Thu,18.74,1.77,1
Coins/Stamps,US,1054,5,Mon,13.51,0.77,1
Music/Movie/Game,US,193,5,Sat,10.52,0.99,1
Music/Movie/Game,US,841,5,Mon,10.55,0.99,1
Toys/Hobbies,EUR,508,7,Sun,12.91,1.23,1
Music/Movie/Game,EUR,1853,7,Fri,4.3,3.69,1
Music/Movie/Game,EUR,1853,7,Fri,4.3,3.69,1
Antique/Art/Craft,US,4390,7,Fri,3.27,3.27,0
Home/Garden,EUR,4366,7,Fri,6.76,2.45,1
Electronics,EUR,5701,10,Tue,6.76,2.45,1
Jewelry,GBP,1180,7,Thu,9.82,3.57,1
Toys/Hobbies,US,3385,7,Sat,4.0,2.75,1
Business/Industrial,US,1265,7,Sat,3.35,3.35,0
Business/Industrial,US,1266,7,Sun,3.35,3.35,0
Music/Movie/Game,GBP,1148,3,Thu,20.52,1.77,1
Home/Garden,US,390,5,Mon,11.5,0.99,1
Computer,US,2711,5,Sat,11.5,0.99,1
Jewelry,EUR,2168,7,Mon,14.14,1.23,1
Collectibles,EUR,1545,10,Tue,7.13,2.45,1
Home/Garden,EUR,266,5,Sat,14.28,1.23,1
Music/Movie/Game,GBP,105,7,Thu,8.39,4.44,1
Toys/Hobbies,EUR,3090,10,Tue,7.38,2.45,1
Toys/Hobbies,EUR,269,10,Tue,14.72,1.23,1
Collectibles,EUR,1545,10,Mon,7.43,2.45,1
Antique/Art/Craft,US,945,7,Sun,3.49,3.49,0
Antique/Art/Craft,US,2349,10,Sun,20.5,0.6,1
Home/Garden,EUR,5701,10,Tue,15.37,1.23,1
Music/Movie/Game,GBP,197,7,Thu,7.5,5.36,1
Health/Beauty,US,2459,7,Sat,4.24,2.99,1
Jewelry,US,1322,7,Tue,12.83,0.99,1
Music/Movie/Game,GBP,17,7,Thu,23.22,1.77,1
Jewelry,EUR,89,10,Wed,8.01,2.45,1
Toys/Hobbies,EUR,3090,10,Tue,8.01,2.45,1
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,0
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,0
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,0
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,0
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,0
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,0
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,0
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,0
Antique/Art/Craft,US,2349,7,Sat,3.6,3.6,0
Antique/Art/Craft,US,2349,7,Sun,3.6,3.6,0
Antique/Art/Craft,US,2349,7,Sun,3.6,3.6,0
Antique/Art/Craft,US,2349,7,Sun,3.6,3.6,0
Antique/Art/Craft,US,2349,7,Mon,3.6,3.6,0
Antique/Art/Craft,US,2349,7,Mon,3.6,3.6,0
Antique/Art/Craft,US,2349,7,Tue,3.6,3.6,0
Antique/Art/Craft,US,2349,7,Tue,3.6,3.6,0
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,1
Antique/Art/Craft,US,2349,7,Sat,3.6,3.6,1
Jewelry,GBP,1180,7,Thu,11.6,3.57,1
Collectibles,EUR,1545,10,Fri,8.28,2.45,1
Collectibles,EUR,170,7,Fri,16.6,1.23,1
Music/Movie/Game,EUR,1301,7,Sun,17.01,1.23,1
Antique/Art/Craft,US,2349,7,Fri,3.85,3.6,1
Antique/Art/Craft,US,2349,7,Fri,3.85,3.6,1
Antique/Art/Craft,US,2349,7,Fri,3.85,3.6,1
Antique/Art/Craft,US,2349,7,Sat,3.85,3.6,1
Antique/Art/Craft,US,2349,7,Sun,3.85,3.6,1
Antique/Art/Craft,US,2349,7,Sun,3.85,3.6,1
Toys/Hobbies,US,3385,7,Sat,3.75,3.75,0
Toys/Hobbies,US,3385,7,Sat,3.75,3.75,0
Toys/Hobbies,US,3385,7,Sat,3.75,3.75,0
Music/Movie/Game,GBP,105,7,Thu,10.08,4.44,1
Antique/Art/Craft,EUR,2507,7,Fri,8.71,2.45,1
Collectibles,EUR,1545,10,Tue,8.72,2.45,1
SportingGoods,EUR,5701,10,Wed,8.76,2.45,1
Collectibles,US,2220,5,Mon,14.5,0.99,1
Clothing/Accessories,EUR,37,3,Thu,17.83,1.23,1
Music/Movie/Game,EUR,915,5,Fri,17.86,1.23,1
Antique/Art/Craft,US,2349,7,Mon,4.12,3.6,1
Clothing/Accessories,EUR,174,10,Fri,9.22,2.45,1
Collectibles,EUR,1545,10,Mon,9.22,2.45,1
Collectibles,EUR,1545,10,Mon,9.22,2.45,1
Clothing/Accessories,EUR,299,7,Thu,6.15,3.68,1
Home/Garden,EUR,71,7,Thu,18.58,1.23,1
Toys/Hobbies,US,9003,5,Sat,3.89,3.89,0
Jewelry,US,9003,7,Mon,3.89,3.89,0
Toys/Hobbies,US,3385,7,Sat,5.51,2.75,1
Collectibles,EUR,578,10,Mon,9.42,2.45,1
Antique/Art/Craft,US,2349,7,Mon,4.24,3.6,1
Collectibles,EUR,578,10,Mon,9.47,2.45,1
Computer,US,454,5,Mon,15.5,0.99,1
Computer,US,18,7,Mon,15.51,0.99,1
Clothing/Accessories,EUR,519,5,Mon,19.06,1.23,1
Toys/Hobbies,US,3385,7,Sat,5.69,2.75,1
Antique/Art/Craft,US,2349,7,Fri,4.35,3.6,1
Antique/Art/Craft,US,2349,7,Tue,4.36,3.6,1
Antique/Art/Craft,US,2349,7,Tue,4.36,3.6,1
Antique/Art/Craft,US,2349,7,Fri,4.36,3.6,1
Collectibles,EUR,1545,10,Mon,9.84,2.45,1
EverythingElse,GBP,232,3,Thu,7.12,7.12,1
Books,US,638,5,Mon,3.99,3.99,0
Clothing/Accessories,EUR,141,7,Fri,4.91,4.91,0
Health/Beauty,US,1155,7,Fri,3.99,3.99,0
Health/Beauty,US,1155,7,Sat,3.99,3.99,0
Health/Beauty,US,1155,7,Tue,3.99,3.99,0
Books,US,1464,7,Sun,3.99,3.99,0
Books,US,1809,7,Sun,3.99,3.99,0
Toys/Hobbies,US,3385,7,Sat,3.99,3.99,0
Toys/Hobbies,US,3385,7,Sat,3.99,3.99,0
Toys/Hobbies,US,3385,7,Sat,3.99,3.99,1
Collectibles,US,3613,7,Sun,3.99,3.99,0
Clothing/Accessories,US,3613,7,Sun,3.99,3.99,0
Home/Garden,US,3613,7,Sun,3.99,3.99,0
Home/Garden,US,3613,7,Sun,3.99,3.99,0
Antique/Art/Craft,US,3613,7,Sun,3.99,3.99,0
Antique/Art/Craft,US,3613,7,Sun,3.99,3.99,0
Pottery/Glass,US,3613,7,Sun,3.99,3.99,1
Antique/Art/Craft,US,4390,7,Mon,3.99,3.99,0
Antique/Art/Craft,US,4390,7,Mon,3.99,3.99,0
Antique/Art/Craft,US,4390,7,Mon,3.99,3.99,0
Antique/Art/Craft,US,4390,7,Fri,3.99,3.99,0
Collectibles,US,9003,7,Sat,3.99,3.99,0
Music/Movie/Game,US,9003,7,Mon,3.99,3.99,0
Music/Movie/Game,US,9003,7,Mon,3.99,3.99,0
Music/Movie/Game,US,9003,7,Mon,3.99,3.99,0
Home/Garden,US,9003,7,Sat,3.99,3.99,0
Jewelry,US,25433,7,Mon,3.99,3.99,0
Jewelry,US,25433,7,Mon,3.99,3.99,0
Jewelry,US,25433,7,Mon,3.99,3.99,0
Jewelry,US,25433,7,Mon,3.99,3.99,0
Toys/Hobbies,US,3277,3,Sun,4.0,4.0,0
Collectibles,GBP,18,7,Thu,7.14,7.14,0
Books,US,115,7,Sun,4.0,4.0,0
Antique/Art/Craft,EUR,277,7,Sun,4.92,4.92,0
Jewelry,GBP,1180,7,Thu,14.28,3.57,1
SportingGoods,US,1265,7,Fri,4.0,4.0,0
Books,EUR,321,10,Wed,4.92,4.92,0
Toys/Hobbies,EUR,508,7,Sun,19.8,1.23,1
Music/Movie/Game,GBP,105,7,Thu,11.6,4.44,1
Antique/Art/Craft,US,2349,7,Mon,4.51,3.6,1
Home/Garden,EUR,1405,10,Mon,10.08,2.45,1
Business/Industrial,US,8101,3,Sun,16.5,0.99,1
Toys/Hobbies,EUR,889,3,Fri,20.14,1.23,1
Collectibles,US,3385,7,Sat,5.5,2.99,1
Collectibles,US,3385,7,Sat,5.5,2.99,1
Business/Industrial,EUR,124,7,Wed,20.29,1.23,1
Antique/Art/Craft,US,2349,7,Tue,28.04,0.6,1
SportingGoods,US,27132,5,Mon,17.01,0.99,1
Books,US,3864,7,Tue,4.24,3.99,1
Antique/Art/Craft,US,2349,7,Tue,4.7,3.6,1
Books,US,3613,7,Sun,4.25,3.99,1
Antique/Art/Craft,US,3613,7,Sun,4.25,3.99,1
Jewelry,US,25433,7,Mon,4.25,3.99,1
SportingGoods,US,1266,7,Sun,4.25,4.0,1
Pottery/Glass,US,5721,3,Sat,4.15,4.15,0
Antique/Art/Craft,US,2349,7,Fri,4.81,3.6,1
Clothing/Accessories,EUR,1179,10,Wed,21.52,1.23,1
Music/Movie/Game,EUR,657,10,Tue,21.55,1.23,1
Antique/Art/Craft,US,2349,7,Tue,4.94,3.6,1
Music/Movie/Game,EUR,351,10,Tue,5.53,4.9,1
Music/Movie/Game,EUR,1634,10,Wed,5.53,4.9,1
Clothing/Accessories,EUR,519,7,Wed,22.14,1.23,1
Music/Movie/Game,EUR,657,10,Tue,22.14,1.23,1
Antique/Art/Craft,US,2349,7,Fri,5.01,3.6,1
Toys/Hobbies,US,3385,7,Sat,5.02,3.75,1
SportingGoods,US,27132,5,Mon,19.02,0.99,1
Collectibles,EUR,1545,10,Mon,11.68,2.45,1
Collectibles,EUR,1545,10,Fri,11.68,2.45,1
Home/Garden,GBP,53,7,Thu,17.4,3.55,1
Collectibles,US,3385,7,Sat,6.5,2.99,1
Clothing/Accessories,EUR,241,7,Sun,23.97,1.23,1
Music/Movie/Game,US,123,7,Tue,6.5,3.0,1
Toys/Hobbies,US,3277,3,Sun,5.6,3.5,1
Antique/Art/Craft,US,2349,7,Mon,32.69,0.6,1
Antique/Art/Craft,US,2349,7,Fri,5.5,3.6,1
Antique/Art/Craft,US,2349,7,Fri,5.5,3.6,1
Antique/Art/Craft,US,2349,7,Mon,5.51,3.6,1
Photography,GBP,71,7,Thu,17.85,3.55,1
Collectibles,EUR,227,7,Sat,12.3,2.45,1
Music/Movie/Game,EUR,657,10,Tue,6.16,4.92,1
Health/Beauty,US,1155,7,Sun,4.49,4.49,0
Antique/Art/Craft,US,2349,7,Fri,5.61,3.6,1
Antique/Art/Craft,US,2349,7,Fri,5.61,3.6,1
Antique/Art/Craft,US,3277,3,Sun,4.5,4.5,0
Collectibles,US,4397,7,Sat,4.5,4.5,0
Antique/Art/Craft,US,4397,7,Sat,4.5,4.5,0
Antique/Art/Craft,US,4397,7,Sat,4.5,4.5,0
Computer,EUR,335,1,Thu,25.21,1.23,1
SportingGoods,EUR,5701,10,Wed,25.38,1.23,1
Electronics,EUR,5701,10,Mon,25.62,1.23,1
Home/Garden,EUR,739,3,Sat,12.9,2.45,1
Music/Movie/Game,EUR,205,7,Fri,12.91,2.45,1
Toys/Hobbies,EUR,996,7,Tue,12.91,2.45,1
Collectibles,EUR,1545,10,Mon,12.91,2.45,1
Collectibles,EUR,1545,10,Mon,12.91,2.45,1
SportingGoods,EUR,478,7,Sat,12.97,2.45,1
Collectibles,GBP,88,7,Thu,37.51,1.78,1
Antique/Art/Craft,US,4390,7,Mon,5.27,3.99,1
Books,EUR,415,10,Sat,26.3,1.23,1
Toys/Hobbies,US,3385,7,Sat,5.76,3.75,1
Antique/Art/Craft,US,2349,7,Tue,6.01,3.6,1
Books,US,650,7,Fri,4.85,4.5,1
Collectibles,EUR,1179,10,Wed,26.92,1.23,1
Collectibles,US,337,7,Sun,5.5,3.99,1
Music/Movie/Game,EUR,6621,10,Tue,6.76,4.9,1
Music/Movie/Game,US,9003,7,Fri,5.51,3.99,1
Toys/Hobbies,US,322,5,Sun,5.5,4.0,1
Collectibles,US,2089,3,Sun,22.5,0.99,1
Collectibles,EUR,442,7,Sun,27.4,1.23,1
Antique/Art/Craft,US,2349,7,Tue,6.19,3.6,1
SportingGoods,EUR,5350,7,Mon,6.97,4.9,1
Antique/Art/Craft,US,2349,7,Fri,6.4,3.6,1
Toys/Hobbies,US,3385,7,Sat,8.53,2.75,1
SportingGoods,US,1266,7,Mon,4.89,4.89,0
Clothing/Accessories,EUR,3375,10,Thu,14.76,2.46,0
Toys/Hobbies,US,3277,3,Sun,8.01,3.0,1
Collectibles,US,843,10,Sat,6.05,4.0,1
Home/Garden,EUR,739,3,Thu,15.1,2.45,1
Health/Beauty,US,1059,5,Sat,4.95,4.95,0
Toys/Hobbies,US,3385,7,Sat,4.95,4.95,0
Toys/Hobbies,US,3385,7,Sat,4.95,4.95,0
Toys/Hobbies,US,3385,7,Sat,4.95,4.95,0
Toys/Hobbies,US,3385,7,Sat,4.95,4.95,0
Toys/Hobbies,US,3385,7,Sat,4.95,4.95,0
Antique/Art/Craft,US,4390,7,Fri,4.95,4.95,0
Jewelry,US,25433,7,Mon,4.95,4.95,0
Jewelry,US,25433,7,Mon,4.95,4.95,0
Antique/Art/Craft,US,2349,7,Fri,6.89,3.6,1
Toys/Hobbies,US,8100,1,Fri,4.99,4.99,0
Music/Movie/Game,US,50,3,Sat,4.99,4.99,0
SportingGoods,US,237,3,Sat,4.99,4.99,0
Antique/Art/Craft,US,4398,5,Sun,4.99,4.99,0
Health/Beauty,US,4398,5,Sun,4.99,4.99,0
Health/Beauty,US,4398,5,Mon,4.99,4.99,0
Clothing/Accessories,EUR,141,7,Thu,6.14,6.14,0
Clothing/Accessories,EUR,141,7,Thu,6.14,6.14,0
Music/Movie/Game,GBP,309,7,Thu,8.91,8.91,0
Music/Movie/Game,GBP,632,7,Thu,8.91,8.91,0
Music/Movie/Game,GBP,632,7,Thu,8.91,8.91,0
Music/Movie/Game,GBP,632,7,Thu,8.91,8.91,0
Jewelry,US,945,7,Sun,4.99,4.99,0
Health/Beauty,US,1155,7,Fri,4.99,4.99,0
Health/Beauty,US,1155,7,Fri,4.99,4.99,0
Health/Beauty,US,1155,7,Sun,4.99,4.99,0
Health/Beauty,US,1155,7,Sun,4.99,4.99,0
Health/Beauty,US,1155,7,Mon,4.99,4.99,0
Toys/Hobbies,US,1375,7,Sat,4.99,4.99,0
Collectibles,US,1375,7,Sat,4.99,4.99,0
Automotive,GBP,1390,7,Thu,8.91,8.91,0
Pottery/Glass,US,1809,7,Sun,4.99,4.99,0
Music/Movie/Game,US,3227,7,Sat,4.99,4.99,0
Music/Movie/Game,US,3227,7,Sun,4.99,4.99,0
Toys/Hobbies,US,3385,7,Sat,4.99,4.99,0
Toys/Hobbies,US,3385,7,Sat,4.99,4.99,0
Antique/Art/Craft,US,4390,7,Mon,4.99,4.99,0
Antique/Art/Craft,US,4390,7,Mon,4.99,4.99,0
Collectibles,US,4397,7,Fri,4.99,4.99,0
Collectibles,US,4397,7,Sat,4.99,4.99,0
Antique/Art/Craft,US,4397,7,Fri,4.99,4.99,0
Antique/Art/Craft,US,4397,7,Sat,4.99,4.99,0
Antique/Art/Craft,US,4398,7,Tue,4.99,4.99,0
Music/Movie/Game,US,9003,7,Mon,4.99,4.99,0
Music/Movie/Game,US,9003,7,Mon,4.99,4.99,0
Music/Movie/Game,US,9003,7,Mon,4.99,4.99,0
Music/Movie/Game,US,9003,7,Mon,4.99,4.99,0
Music/Movie/Game,EUR,351,10,Tue,6.14,6.14,0
Music/Movie/Game,GBP,365,10,Thu,8.91,8.91,0
Coins/Stamps,EUR,1017,10,Wed,6.14,6.14,0
Music/Movie/Game,EUR,1634,10,Mon,6.14,6.14,0
Music/Movie/Game,EUR,1634,10,Wed,6.14,6.14,0
Collectibles,EUR,533,3,Thu,6.15,6.15,0
Toys/Hobbies,US,3277,3,Sun,5.0,5.0,0
Toys/Hobbies,US,3277,3,Sun,5.0,5.0,0
SportingGoods,EUR,149,5,Tue,6.15,6.15,0
Toys/Hobbies,EUR,183,5,Sat,6.15,6.15,0
Home/Garden,US,326,5,Mon,5.0,5.0,0
Music/Movie/Game,US,673,7,Sun,5.0,5.0,0
Collectibles,EUR,1853,7,Fri,6.15,6.15,0
Collectibles,EUR,1853,7,Fri,6.15,6.15,0
Music/Movie/Game,EUR,1853,7,Fri,6.15,6.15,0
Collectibles,US,2696,7,Mon,5.0,5.0,0
Music/Movie/Game,US,5202,7,Mon,5.0,5.0,0
Books,EUR,5,10,Wed,6.15,6.15,0
Antique/Art/Craft,EUR,18,10,Sun,6.15,6.15,1
Toys/Hobbies,EUR,183,10,Thu,6.15,6.15,0
Books,EUR,294,10,Tue,6.15,6.15,0
Business/Industrial,EUR,756,10,Tue,6.15,6.15,0
Toys/Hobbies,EUR,765,10,Sat,6.15,6.15,0
Toys/Hobbies,EUR,765,10,Sat,6.15,6.15,0
Music/Movie/Game,EUR,1853,10,Tue,6.15,6.15,0
SportingGoods,US,1266,7,Mon,5.14,4.89,1
Antique/Art/Craft,US,2349,7,Mon,7.0,3.6,1
Home/Garden,EUR,730,3,Sat,31.01,1.23,1
SportingGoods,US,27132,5,Mon,25.65,0.99,1
Computer,US,454,3,Sat,26.0,0.99,1
Toys/Hobbies,EUR,2403,5,Mon,31.69,1.23,1
Toys/Hobbies,EUR,996,7,Tue,15.99,2.45,1
Antique/Art/Craft,US,4390,7,Mon,6.5,3.99,1
Music/Movie/Game,US,9003,7,Mon,5.24,4.99,1
Coins/Stamps,US,1054,5,Mon,34.19,0.77,1
Toys/Hobbies,EUR,2403,5,Mon,32.59,1.23,1
Photography,US,1004,3,Fri,26.78,0.99,1
SportingGoods,US,1265,7,Fri,5.5,4.85,1
Clothing/Accessories,EUR,569,10,Thu,16.59,2.45,1
Antique/Art/Craft,US,2349,7,Tue,7.5,3.6,1
Home/Garden,EUR,1635,10,Fri,33.67,1.23,1
Music/Movie/Game,EUR,286,5,Sat,33.82,1.23,1
Collectibles,EUR,533,7,Fri,6.76,6.15,1
Clothing/Accessories,EUR,595,7,Mon,33.82,1.23,1
Business/Industrial,EUR,5701,10,Mon,33.83,1.23,1
Antique/Art/Craft,US,4398,3,Sat,5.25,5.25,0
Health/Beauty,US,4397,7,Fri,5.25,5.25,0
Home/Garden,US,2168,3,Sat,28.0,0.99,1
SportingGoods,US,27132,5,Mon,28.03,0.99,1
Antique/Art/Craft,EUR,1310,5,Sun,6.85,6.15,1
Home/Garden,EUR,1635,10,Wed,34.68,1.23,1
Home/Garden,EUR,1635,10,Wed,34.68,1.23,1
Computer,EUR,1,5,Mon,35.05,1.23,1
Books,US,3864,7,Mon,9.59,2.99,1
Antique/Art/Craft,US,2349,7,Fri,8.0,3.6,1
Home/Garden,EUR,1405,10,Mon,17.83,2.45,1
Pottery/Glass,US,380,7,Fri,6.5,4.5,1
Clothing/Accessories,EUR,595,7,Mon,36.28,1.23,1
Business/Industrial,US,8101,3,Sun,30.0,0.99,1
Antique/Art/Craft,US,2349,7,Mon,8.26,3.6,1
Books,US,3613,7,Sun,7.5,3.99,1
Toys/Hobbies,US,8100,1,Fri,6.0,4.99,1
Music/Movie/Game,GBP,197,7,Thu,17.85,5.36,1
Music/Movie/Game,GBP,200,7,Thu,10.71,8.93,1
Antique/Art/Craft,US,4390,7,Mon,5.49,5.49,0
Antique/Art/Craft,US,4390,7,Mon,5.49,5.49,0
Toys/Hobbies,US,3277,3,Sun,10.05,3.0,1
Toys/Hobbies,US,3385,7,Sat,6.05,4.99,1
Clothing/Accessories,EUR,2016,5,Mon,7.5,6.09,1
Collectibles,US,4398,5,Sun,5.5,5.5,0
Toys/Hobbies,EUR,58,7,Sun,6.76,6.76,0
Antique/Art/Craft,US,4390,7,Mon,5.52,5.52,0
Electronics,EUR,110,5,Sun,37.5,1.23,1
Clothing/Accessories,EUR,595,7,Mon,37.51,1.23,1
Home/Garden,EUR,1635,10,Wed,37.51,1.23,1
Collectibles,EUR,1179,10,Wed,37.61,1.23,1
Antique/Art/Craft,US,2349,7,Sun,8.5,3.6,1
Antique/Art/Craft,US,2349,7,Mon,8.5,3.6,1
Antique/Art/Craft,US,2349,7,Fri,8.5,3.6,1
Automotive,US,8101,3,Sun,30.99,0.99,1
SportingGoods,US,27132,5,Mon,30.99,0.99,1
SportingGoods,US,27132,5,Mon,31.0,0.99,1
Antique/Art/Craft,US,2349,7,Tue,8.75,3.6,1
Coins/Stamps,GBP,507,7,Thu,57.11,1.77,1
Computer,EUR,199,7,Sun,19.98,2.45,1
Antique/Art/Craft,US,2349,7,Mon,9.0,3.6,1
Music/Movie/Game,GBP,197,7,Thu,11.6,8.91,1
EverythingElse,US,1265,7,Fri,5.7,5.7,0
EverythingElse,US,1266,7,Mon,5.7,5.7,0
Clothing/Accessories,EUR,595,7,Mon,39.97,1.23,1
Toys/Hobbies,EUR,638,10,Wed,39.97,1.23,1
Antique/Art/Craft,US,2349,7,Tue,9.11,3.6,1
Collectibles,US,2220,3,Sat,33.14,0.99,1
Clothing/Accessories,EUR,595,7,Mon,40.58,1.23,1
Collectibles,US,25433,3,Sun,5.75,5.75,0
Antique/Art/Craft,US,4398,5,Mon,5.75,5.75,0
Antique/Art/Craft,US,4390,7,Mon,5.75,5.75,0
Antique/Art/Craft,US,2349,7,Mon,9.26,3.6,1
Music/Movie/Game,GBP,632,7,Thu,11.96,8.91,1
Clothing/Accessories,EUR,595,10,Sun,41.2,1.23,1
SportingGoods,US,31,7,Mon,34.0,0.99,1
Collectibles,US,2220,3,Sat,34.06,0.99,1
SportingGoods,US,27132,5,Mon,34.12,0.99,1
Toys/Hobbies,US,3277,3,Sun,8.5,4.0,1
Toys/Hobbies,EUR,58,10,Wed,8.65,6.15,1
Antique/Art/Craft,US,2349,7,Tue,9.8,3.6,1
Toys/Hobbies,US,3385,7,Sat,11.8,2.99,1
Jewelry,US,25433,1,Fri,5.95,5.95,0
Home/Garden,EUR,1405,10,Mon,22.14,2.45,1
Clothing/Accessories,EUR,2038,5,Tue,22.15,2.45,1
